execution_id,run_id,request_id,trial_number,iteration,sequence_number,scenario_id,target_prompt_tokens,actual_prompt_tokens,prompt_token_error,prompt_eval_duration_ms,prompt_tokens_per_second,client_ttft_ms,client_e2e_ms,output_tokens,done_reason,engine_load_duration_ms,gpu_sample_count,gpu_memory_used_max_mib,gpu_utilization_mean_pct,gpu_utilization_max_pct,gpu_temperature_mean_c,gpu_temperature_max_c,gpu_sm_clock_mean_mhz,gpu_power_mean_w
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,3844a480-a4e2-486a-bb9d-23355550cebc,3,5,41,prompt-04096,4096,4096,0,780.111,5250.534859782774,821.171699,833.020477,2,stop,3.945552,8,6628.0,100.0,100.0,78.75,80.0,1753.125,231.375
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,dec8b116-99dc-43f7-b4ff-b925ab10ac1a,3,5,42,prompt-00512,512,512,0,99.115,5165.716591837764,110.663331,121.339318,2,stop,3.537213,2,6628.0,100.0,100.0,80.0,80.0,1575.0,259.18
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,a69f3ff3-60e4-45c2-ba61-28c9e1ad49fc,3,5,43,prompt-16384,16384,16384,0,3747.149,4372.390849683319,3949.004446,3963.551935,2,stop,4.079423,39,6628.0,100.0,100.0,80.23076923076923,81.0,1558.076923076923,281.2853846153846
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,be03626f-25a7-4fb9-9e0f-e44a6f85ba62,3,5,44,prompt-01024,1024,1024,0,192.048,5332.000333250021,216.505939,227.741656,2,stop,3.615922,2,6628.0,100.0,100.0,81.0,81.0,1530.0,298.68
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,778fdd6a-f7f8-491e-a353-d2f673b7d57d,3,5,45,prompt-08192,8192,8192,0,1666.464,4915.797761007739,1762.561116,1775.360824,2,stop,3.457723,17,6628.0,60.8235294117647,100.0,81.0,81.0,1605.0,266.7858823529412
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,4ab86ecf-092a-44db-926f-9760e4a258bb,3,5,46,prompt-00256,256,256,0,52.743,4853.72466488444,62.58042,72.979807,2,stop,3.400402,1,6628.0,100.0,100.0,81.0,81.0,1560.0,299.57
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,1cdd22bb-d45b-4a83-bb77-3aa89df50443,3,5,47,prompt-02048,2048,2048,0,381.549,5367.593677352057,414.963917,425.643534,2,stop,2.969472,4,6628.0,56.0,56.0,78.0,78.0,1575.0,278.78
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,634c5006-6b45-434a-bd7a-d74472061c4d,3,6,48,prompt-00128,128,128,0,28.605,4474.74217794092,36.111993,46.48501,2,stop,3.232092,1,6628.0,56.0,56.0,81.0,81.0,1560.0,261.06
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,d474eda6-4800-4066-b3f1-bb1e82f1d5dd,3,6,49,prompt-04096,4096,4096,0,783.386,5228.5846313311695,823.016571,834.827999,2,stop,3.350342,8,6628.0,89.0,100.0,80.375,81.0,1560.0,244.4025
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,a617b43a-3389-4025-9ca7-3305c328fcb9,3,6,50,prompt-00512,512,512,0,98.675,5188.750950088675,110.644331,121.214538,2,stop,2.832652,1,6628.0,100.0,100.0,81.0,81.0,1560.0,258.85
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,630d4c1b-8444-40b3-b3b7-d0ace993f279,3,6,51,prompt-16384,16384,16384,0,3749.688,4369.430203259578,3929.043723,3943.914692,2,stop,4.973054,40,6628.0,75.0,100.0,80.5,81.0,1575.375,279.9385
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,a20e1c0b-1c2f-44cc-a588-8cf827d4e225,3,6,52,prompt-01024,1024,1024,0,194.357,5268.655103752373,219.761381,230.756839,2,stop,2.879312,2,6628.0,0.0,0.0,78.0,78.0,1800.0,278.3
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,4d7cfc47-547c-4590-b93d-efcc2295072e,3,6,53,prompt-08192,8192,8192,0,1667.024,4914.146407010337,1778.023856,1790.712465,2,stop,4.221012,18,6628.0,61.111111111111114,100.0,80.72222222222223,82.0,1586.6666666666667,264.5227777777778
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,33b7f91a-16f6-4dac-a5c4-03ca18d693b8,3,6,54,prompt-00256,256,256,0,53.416,4792.571514153063,64.313612,74.615648,2,stop,2.317071,1,6628.0,100.0,100.0,82.0,82.0,1560.0,299.76
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,b4c6fd29-b0f6-4758-acf6-3e5245fde52b,3,6,55,prompt-02048,2048,2048,0,382.077,5360.176090159837,408.386164,419.586581,2,stop,2.842802,4,6628.0,100.0,100.0,81.25,82.0,1560.0,270.3075
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,eedbae65-51a1-4cd4-95ed-3618b2d5bfa7,3,7,56,prompt-00128,128,128,0,28.078,4558.729254220386,34.353002,44.933799,2,stop,2.325351,0,,,,,,,
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,bed69d2b-cd39-440c-8431-8ec979617344,3,7,57,prompt-04096,4096,4096,0,782.117,5237.068111292812,820.501429,832.087297,2,stop,2.671522,9,6628.0,34.0,34.0,79.88888888888889,81.0,1706.6666666666667,245.3777777777778
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,bf27378c-34c3-4c70-a6ac-1d5846f77c41,3,7,58,prompt-00512,512,512,0,98.847,5179.72219693061,111.742502,122.092439,2,stop,2.425432,1,6628.0,9.0,9.0,78.0,78.0,1860.0,257.98
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,d9472803-204c-4c6a-97fd-67ca9dc9dd87,3,7,59,prompt-16384,16384,16384,0,3750.981,4367.924017743625,3917.426315,3931.192394,2,stop,4.334873,39,6628.0,81.33333333333333,100.0,80.66666666666667,82.0,1578.4615384615386,279.86179487179487
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,b2305f54-73f9-4924-903e-22fc448e5caa,3,7,60,prompt-01024,1024,1024,0,193.707,5286.334515531189,217.77512,228.454467,2,stop,3.217462,3,6628.0,100.0,100.0,82.0,82.0,1530.0,299.12
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,8412f817-8267-4c96-8a3b-1d8640fbfeed,3,7,61,prompt-08192,8192,8192,0,1672.767,4897.274994066717,1778.683937,1791.354455,2,stop,3.783343,17,6628.0,100.0,100.0,81.47058823529412,82.0,1555.5882352941176,268.30294117647054
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,155df45b-d3ce-473a-95cd-324f4a3daf80,3,7,62,prompt-00256,256,256,0,52.354,4889.78874584559,62.867951,73.108137,2,stop,2.365451,1,6628.0,100.0,100.0,82.0,82.0,1560.0,299.31
20260826T175114Z-2f660709,20260826T175339Z-exp-005-natural-corpus-prefill-scaling-fixed-run-4ba8f416,989cf7ed-93d5-4d93-b63e-b6b435e321a0,3,7,63,prompt-02048,2048,2048,0,382.826,5349.688892603951,405.616882,416.680099,2,stop,2.520251,4,6628.0,100.0,100.0,79.0,79.0,1860.0,281.61
